   -0.5664051        0.01269916     -0.5380625        0.01018797     -0.5849217       0.009649034     -0.4790657       0.008502859     -0.5793741       0.008696682     -0.4489101       0.007855858     -0.5501974       0.008105582     -0.4204066       0.007497219     -0.5477343       0.007823375     -0.4954323        0.00754849  
   -0.5420907        0.01242028     -0.5123548       0.009987715     -0.5591983       0.009459508     -0.4272986       0.008230194     -0.5537685       0.008566442      -0.397186       0.007647566     -0.5243992       0.007981496     -0.3943705       0.007394716     -0.5221062       0.007732241     -0.4697095       0.007466036  
   -0.5175489        0.01205535      -0.486604        0.00978914     -0.5336152        0.00930002     -0.4014448       0.008108221     -0.5282025       0.008450249     -0.3713074       0.007554433     -0.4986905       0.007874885     -0.3682087       0.007289067     -0.4964151       0.007641136      -0.443928       0.007384595  
   -0.4926234        0.01180269      -0.460829       0.009585232      -0.508296       0.009178007     -0.3755723       0.007998699     -0.5025287         0.0083294     -0.3453611       0.007462732      -0.473073       0.007785959     -0.3425569        0.00723236     -0.4706586       0.007550777     -0.4180776       0.007301222  
   -0.4673867         0.0114952     -0.4092314       0.009227266     -0.4823885       0.008987352     -0.3493768       0.007861831     -0.4765995       0.008184847     -0.3195539       0.007388873     -0.4474605       0.007704798     -0.3165893       0.007153961     -0.4448772       0.007464672      -0.392368       0.007237378  
   -0.4418238        0.01122191     -0.3836717       0.009103846     -0.4565005       0.008816286     -0.2973888       0.007649438     -0.4506304       0.008049943     -0.2935557       0.007303437     -0.4216238       0.007607854     -0.2904587       0.007063525     -0.4191552       0.007389932     -0.3399375       0.007031361  
   -0.4160582        0.01093367     -0.3576491       0.008933004     -0.4047107       0.008523527     -0.2718185       0.007591665     -0.4250131       0.007958315     -0.2673147       0.007203449     -0.3954411       0.007485933     -0.2644547       0.006985546     -0.3672168       0.007214639     -0.3140212       0.006957217  
   -0.3904473        0.01071501     -0.3316999       0.008789101     -0.3787245       0.008385474     -0.2459857       0.007516767     -0.3990032       0.007835175     -0.2410281       0.007105271     -0.3697721       0.007418495     -0.2382767       0.006897327     -0.3411788       0.007128131     -0.2881154       0.006886669  
   -0.3645251        0.01045089     -0.3054441       0.008623666     -0.3525168       0.008231622     -0.1936481       0.007328992     -0.3730139       0.007720908     -0.2149187       0.007022194     -0.3438691        0.00733628     -0.2119911       0.006807875     -0.3153329       0.007057109     -0.2620895       0.006814516  
   -0.3383736        0.01019192     -0.2793688       0.008491044      -0.326711       0.008127934     -0.1674234        0.00723833     -0.3473013       0.007641261     -0.1892413       0.006976329     -0.3178663       0.007251733      -0.159838        0.00667674     -0.2892289       0.006969593     -0.2360831       0.006748434  
    -0.284789       0.009604992     -0.2529491       0.008333214     -0.3008604       0.008027218     -0.1408029       0.007122532     -0.3212694       0.007539586     -0.1632041        0.00690821     -0.2919247        0.00717428     -0.1343178       0.006656434     -0.2630858       0.006883607     -0.1839729       0.006621634  
   -0.2568025        0.00923534     -0.1990091       0.007953648     -0.2487928       0.007807106     -0.1141826       0.007013097     -0.2953281       0.007453326     -0.1370302       0.006831572     -0.2659099       0.007095946      -0.108503       0.006623297     -0.2371657         0.0068188     -0.1580176       0.006572695  
   -0.2282152       0.008861703     -0.1716029       0.007747532     -0.2227919       0.007709111    -0.08742375       0.006902116     -0.2690619        0.00734659     -0.1105594       0.006742455     -0.2395317       0.006990891    -0.08250455       0.006576905     -0.2109683       0.006740268     -0.1318657       0.006517434  
   -0.1987907       0.008452878     -0.1437312       0.007518628     -0.1964888       0.007596496    -0.05997854       0.006751146     -0.2431613       0.007274118    -0.08455307       0.006692497      -0.213211       0.006897406    -0.05610434       0.006504378     -0.1848573        0.00667081     -0.1062187       0.006487598  
   -0.1687259        0.00804502     -0.1155933        0.00728834     -0.1699246       0.007471807    -0.03294546       0.006640425     -0.1912432       0.007130103    -0.05851747       0.006644031     -0.1871246       0.006821843    -0.03024851        0.00647167     -0.1585671       0.006598611    -0.08050581       0.006454008  
